assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,3,100,100,0,209041,0,0,-2,2,1.0,0,3,0.5,0.5,0,Angel,0.0,1,0,0.1,245,False,0.2,9,,2019-11-06T16:30:15.083893Z,48,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,None,a,12,1,0.0,1,4729,139,9851,174,0.0,0.2,Gomes,0
1,1,119,None,None,3,156689,0,0,0,0,259.5,0,3,1.5,1.5,0,Andreas,1.0,13,1,64.8,246,False,158.2,979,,None,50,0,0,0,156689.jpg,2.5,0,0,Pereira,0.5,False,None,a,12,1,229.0,37,108111,443,106427,2977,0.2,7.4,Pereira,2
0,0,22,100,100,1,62398,0,0,-2,2,8.1,0,3,0.5,0.5,0,Nemanja,0.0,1,0,6.5,247,False,25.2,158,,2019-11-22T12:00:17.063377Z,48,0,0,0,62398.jpg,2.0,0,0,Matic,0.3,False,None,a,12,1,32.0,6,11781,180,39686,232,0.0,1.2,Matic,0
2,6,224,100,100,2,195851,0,0,1,-1,186.7,0,3,1.7,1.7,2,Scott,1.2,14,2,75.5,248,False,317.2,1335,,2019-11-10T16:30:22.747107Z,51,0,0,0,195851.jpg,3.5,0,0,McTominay,2.5,False,None,a,12,1,251.0,53,384162,12087,280394,9489,0.2,10.4,McTominay,1
0,0,4,None,None,0,222677,0,0,-2,2,0.5,0,3,0.5,0.5,0,Tahith,0.0,0,0,0.2,249,False,1.4,24,,None,43,0,0,0,222677.jpg,1.0,0,0,Chong,0.9,False,None,a,12,1,0.0,2,86549,7660,57997,5570,0.0,0.5,Chong,0
0,0,3,None,None,0,232928,-1,1,-2,2,2.8,0,3,0.5,0.5,0,James,0.0,1,0,0.5,250,False,2.2,8,,None,43,0,0,0,232928.jpg,1.0,0,0,Garner,0.2,False,None,a,12,1,0.0,1,20634,211,19923,455,0.0,0.2,Garner,0
0,0,30,100,100,0,180804,0,0,-1,1,6.2,0,2,0.9,0.9,0,Axel,0.4,3,0,2.4,481,False,17.6,187,,2019-11-22T12:00:17.663942Z,44,0,0,0,180804.jpg,1.4,0,0,Tuanzebe,0.1,False,None,a,12,1,0.0,7,7552,114,11103,217,0.1,1.6,Tuanzebe,0
0,0,45,None,None,0,232937,0,0,1,-1,50.6,0,2,1.7,1.7,0,Brandon,1.2,6,1,16.8,549,False,77.6,268,,None,41,0,0,0,232937.jpg,1.8,0,0,Williams,1.8,False,None,a,12,1,40.0,9,167681,5972,56015,10894,0.3,2.2,Williams,3
0,0,49,0,0,1,56983,0,0,-2,2,98.0,0,2,0.0,0.0,0,Matt,0.0,4,0,15.8,251,False,48.6,270,Ankle injury - Expected back 11 Jan,2019-08-28T21:30:17.608501Z,53,0,0,0,56983.jpg,2.7,0,0,Ritchie,0.1,False,None,i,13,4,12.0,8,7723,8,35293,168,0.0,1.5,Ritchie,1
0,2,163,100,100,3,119471,0,0,0,0,11.4,0,2,0.6,0.6,2,Fabian,0.6,16,1,35.5,252,False,265.2,928,,2019-10-24T10:30:13.201858Z,50,0,0,0,119471.jpg,3.2,0,0,Schär,1.5,False,None,a,13,4,78.0,35,137375,2350,171638,1933,0.1,7.0,Schär,2
0,0,78,100,75,1,151119,0,0,-1,1,60.9,0,2,0.2,0.2,0,DeAndre,0.2,8,1,20.4,253,False,103.0,556,,2019-11-29T11:00:12.462280Z,44,0,0,0,151119.jpg,2.9,0,0,Yedlin,0.1,False,None,a,13,4,39.0,20,10497,393,8190,327,0.0,4.5,Yedlin,1
2,4,159,None,None,1,57145,0,0,-1,1,36.3,2,2,3.6,3.6,2,Federico,3.6,10,2,48.2,254,False,313.6,743,,None,44,0,0,0,57145.jpg,3.5,0,0,Fernández,0.6,False,None,a,13,4,133.0,39,38981,8428,13716,1986,0.8,8.9,Fernández,3
0,2,199,None,None,4,106618,0,0,-1,1,25.9,0,2,2.4,2.4,2,Paul,2.4,20,0,31.7,255,False,246.2,1125,,None,44,1,0,0,106618.jpg,2.5,0,0,Dummett,0.3,False,None,a,13,4,46.0,35,23609,672,22629,490,0.5,8.0,Dummett,2
1,4,104,None,None,2,109528,0,0,-2,2,38.4,1,2,3.2,3.2,2,Javier,3.2,6,0,15.2,256,False,88.0,575,,None,43,0,0,0,109528.jpg,3.2,0,0,Manquillo,0.3,False,None,a,13,4,24.0,26,15355,3830,10074,908,0.7,6.0,Manquillo,2
0,0,0,100,100,0,77359,0,0,-1,1,0.0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,257,False,0.0,0,,2019-06-25T11:30:07.214396Z,44,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,None,a,13,4,0.0,0,356,30,382,26,0.0,0.0,Lejeune,0
0,3,180,0,0,3,101148,0,0,-2,2,13.2,1,2,0.0,0.0,0,Jamaal,0.0,18,1,29.7,258,False,218.2,1000,Leg injury - Unknown return date,2019-11-09T17:30:13.080996Z,43,0,0,0,101148.jpg,3.2,0,0,Lascelles,2.7,False,None,i,13,4,65.0,38,152237,191,438677,13600,0.0,8.8,Lascelles,1
0,2,142,0,0,2,58845,0,0,-2,2,12.9,1,2,0.0,0.0,0,Ciaran,1.8,9,2,34.7,259,False,222.8,765,Calf injury - Unknown return date,2019-12-09T10:00:20.096036Z,43,0,0,0,58845.jpg,3.8,0,0,Clark,0.5,False,None,i,13,4,110.0,34,60071,58,39243,11697,0.4,7.9,Clark,2
0,0,12,None,None,0,196118,0,0,-3,3,4.1,0,4,0.2,0.2,1,Yoshinori,0.2,3,0,2.0,260,False,6.2,111,,None,52,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,None,a,13,4,12.0,6,5859,42,11991,130,0.0,1.2,Muto,0
0,0,0,0,0,0,61316,0,0,0,0,0.0,0,4,0.0,0.0,0,Jose Luis,0.0,0,0,0.0,261,False,0.0,0,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.0,False,None,u,13,4,0.0,0,1124,11,3789,37,0.0,0.0,Joselu,0
0,4,317,None,None,4,67089,0,0,0,0,0.0,1,1,4.6,4.6,3,Martin,4.6,24,0,47.0,262,False,468.6,1530,,None,50,0,0,0,67089.jpg,3.7,0,63,Dubravka,1.3,False,None,a,13,4,0.0,63,67696,5666,57326,3292,0.9,12.6,Dubravka,0
0,0,0,75,None,0,59735,-1,1,-2,2,0.0,0,1,0.0,0.0,0,Karl,0.0,0,0,0.0,263,False,0.0,0,Back injury - 75% chance of playing,2019-12-21T00:30:21.220532Z,43,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,None,d,13,4,0.0,0,1591,44,5500,148,0.0,0.0,Darlow,0
0,0,0,0,0,0,155503,0,0,0,0,0.0,0,1,0.0,0.0,0,Frederick,0.0,0,0,0.0,264,False,0.0,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,0,0,0,155503.jpg,0.0,0,0,Woodman,0.9,False,None,n,13,4,0.0,0,20139,621,33280,933,0.0,0.0,Woodman,0
1,0,110,75,50,5,179018,0,0,-2,2,160.5,0,3,1.2,1.2,0,Miguel,2.4,20,0,59.7,266,False,135.6,1338,Hamstring injury - 75% chance of playing,2019-12-13T10:00:16.251785Z,58,0,0,0,179018.jpg,2.4,0,0,Almirón,0.4,False,None,d,13,4,305.0,38,27975,81,58770,1890,0.4,6.6,Almirón,2
3,0,95,100,100,2,104953,0,0,-1,1,173.4,0,3,1.6,1.6,2,Christian,1.6,12,0,33.4,267,False,111.6,562,,2019-08-16T12:00:11.640631Z,54,0,0,0,104953.jpg,2.1,0,0,Atsu,0.1,False,None,a,13,4,49.0,30,22186,359,25105,346,0.3,5.6,Atsu,1
0,0,18,0,0,0,76542,0,0,-3,3,39.8,0,3,0.0,0.0,0,Sung-yueng,0.0,6,0,5.8,268,False,17.8,135,Unknown - Unknown return date,2019-12-13T10:00:16.265295Z,47,0,0,0,76542.jpg,1.3,0,0,Ki,0.1,False,None,i,13,4,0.0,4,1204,16,4498,144,0.0,0.9,Ki Sung-yueng,0
0,9,206,75,50,2,50232,0,0,1,-1,236.2,0,3,2.9,2.9,0,Jonjo,5.8,14,5,69.7,269,False,305.0,850,Calf injury - 75% chance of playing,2019-12-13T10:00:16.278462Z,51,0,0,0,50232.jpg,5.0,0,0,Shelvey,1.6,False,None,d,13,4,155.0,55,158660,5810,73160,24983,1.1,10.8,Shelvey,1
2,0,89,100,100,2,180135,0,0,0,0,152.8,0,3,1.2,1.2,2,Sean,1.2,11,0,34.2,270,False,123.2,708,,2019-10-27T16:30:09.941612Z,50,0,0,0,180135.jpg,2.2,1,0,Longstaff,0.3,False,None,a,13,4,66.0,22,16899,302,47936,327,0.2,4.4,Longstaff,1
2,2,153,100,100,3,153127,0,0,-1,1,106.9,0,3,2.2,2.2,2,Isaac,2.2,22,0,40.8,271,False,209.0,1212,,2019-09-29T18:00:18.547838Z,44,0,0,0,153127.jpg,2.4,1,0,Hayden,3.8,False,None,a,13,4,92.0,33,275391,3766,469590,9646,0.5,7.5,Hayden,2
1,3,121,100,100,2,180974,0,0,-4,4,229.8,0,4,1.4,1.4,1,Joelinton Cássio,1.4,19,1,64.8,466,False,138.2,1271,,2019-08-28T18:30:16.689545Z,56,0,0,0,180974.jpg,2.2,0,0,Apolinário de Lira,0.9,False,None,a,13,4,278.0,38,125870,867,221751,2647,0.3,6.8,Joelinton,3
0,0,0,0,0,0,58771,0,0,-1,1,0.0,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,482,False,0.0,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2019-09-18T22:00:13.777925Z,44,0,0,0,58771.jpg,0.0,0,0,Colback,0.1,False,None,n,13,4,0.0,0,23421,23,21944,380,0.0,0.0,Colback,0
0,0,0,0,0,0,114243,0,0,-2,2,0.0,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,483,False,0.0,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,48,0,0,0,114243.jpg,0.0,0,0,Murphy,0.0,False,None,n,13,4,0.0,0,196,4,1294,7,0.0,0.0,Murphy,0
2,6,243,100,75,3,92159,0,0,2,-2,132.5,1,2,3.6,2.7,2,Jetro,3.6,15,2,59.3,498,False,290.0,1173,,2019-12-13T11:30:15.827446Z,47,0,0,0,92159.jpg,4.3,0,0,Willems,4.0,False,None,a,13,4,169.0,60,322886,35520,84059,8118,0.8,12.8,Willems,0
0,0,0,0,0,0,155513,0,0,-2,2,0.0,0,3,0.0,0.0,0,Rolando,0.0,0,0,0.0,499,False,0.0,0,Joined Wycombe Wanderers on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T12:30:12.780747Z,48,0,0,0,155513.jpg,0.0,0,0,Aarons,0.0,False,None,n,13,4,0.0,0,1370,3,4161,30,0.0,0.0,Aarons,0
1,0,107,0,0,2,170137,0,0,-1,1,164.5,0,3,0.0,0.0,0,Allan,2.8,8,1,55.2,500,False,148.0,815,Hamstring injury - Expected back 11 Jan,2019-11-30T15:00:19.632939Z,54,0,0,0,170137.jpg,2.6,0,0,Saint-Maximin,0.3,False,None,i,13,4,241.0,31,46887,139,66241,5536,0.5,5.7,Saint-Maximin,0
0,0,72,100,100,1,111773,-1,1,-2,2,9.8,0,2,0.2,0.2,0,Emil,0.2,11,0,10.0,519,False,59.6,416,,2019-08-29T00:00:09.547590Z,43,0,0,0,111773.jpg,1.7,0,0,Krafth,0.1,False,None,a,13,4,30.0,12,4190,32,6006,106,0.0,2.7,Krafth,0
2,0,57,100,100,1,40142,0,0,-1,1,72.3,0,4,2.2,2.2,1,Andy,2.2,5,0,19.7,520,False,75.8,316,,2019-11-30T12:30:32.631364Z,54,0,0,0,40142.jpg,1.7,0,0,Carroll,0.1,False,None,a,13,4,47.0,17,9968,880,14357,551,0.4,3.1,Carroll,1
0,2,47,None,None,1,223175,0,0,0,0,27.6,1,3,0.0,0.0,0,Matthew,0.0,2,1,8.1,540,False,44.0,269,,None,45,0,0,0,223175.jpg,4.7,0,0,Longstaff,0.2,False,None,a,13,4,10.0,14,40110,153,26333,1769,0.0,3.1,Matthew Longstaff,0
0,0,12,None,None,0,104547,0,0,0,0,0.8,0,4,0.6,0.6,1,Dwight,0.6,1,0,1.0,554,False,4.0,64,,None,50,0,0,0,104547.jpg,1.0,0,0,Gayle,0.0,False,None,a,13,4,7.0,5,4506,259,2953,342,0.1,1.0,Gayle,0
0,0,0,None,None,0,19838,0,0,0,0,0.0,0,1,1.0,1.0,0,Robert,0.0,0,0,0.0,573,False,0.0,0,,None,40,0,0,0,19838.jpg,0.0,0,0,Elliot,0.0,False,None,a,13,4,0.0,0,730,730,50,50,0.0,0.0,Elliot,0
0,0,0,0,0,0,84384,0,0,-2,2,0.0,0,2,0.0,0.0,0,Timm,0.0,0,0,0.0,272,False,0.0,0,Knee injury - Unknown return date,2019-08-27T21:30:10.685404Z,43,0,0,0,84384.jpg,0.0,0,0,Klose,0.0,False,None,i,14,45,0.0,0,636,27,5538,50,0.0,0.0,Klose,0
0,0,266,0,100,1,198826,0,0,-1,1,16.6,0,2,1.7,1.2,2,Ben,2.2,35,0,41.8,273,False,358.4,1489,Anterior cruciate ligament - Expected back 15 Feb,2019-12-20T14:00:17.517206Z,44,0,0,0,198826.jpg,1.2,0,0,Godfrey,0.2,False,None,i,14,45,41.0,21,13425,441,18726,752,0.5,4.8,Godfrey,1
0,0,185,100,100,2,232980,0,0,-1,1,151.8,0,2,1.5,1.0,2,Maximillian,2.0,31,0,49.6,274,False,205.0,1350,,2019-09-09T22:30:12.197253Z,44,0,0,0,232980.jpg,1.4,0,0,Aarons,1.1,False,None,a,14,45,140.0,21,37588,1243,144395,1354,0.5,4.8,Aarons,4
1,0,88,100,100,1,192303,0,0,-1,1,11.3,0,2,2.1,1.6,2,Christoph,2.6,8,0,17.0,275,False,115.6,485,,2019-08-31T17:00:18.410489Z,44,0,0,0,192303.jpg,2.3,0,0,Zimmermann,0.0,False,None,a,14,45,42.0,14,1808,433,1544,114,0.6,3.2,Zimmermann,1
0,0,174,100,100,2,194799,0,0,0,0,129.8,0,2,-0.3,-0.8,0,Jamal,0.2,26,0,37.2,276,False,193.4,1062,,2019-11-18T15:00:15.322949Z,45,0,0,0,194799.jpg,1.5,0,0,Lewis,0.3,False,None,a,14,45,49.0,20,30064,277,33242,573,0.0,4.4,Lewis,1
0,0,33,100,0,0,83428,0,0,0,0,0.4,0,2,-0.2,0.0,0,Grant,0.0,8,0,7.8,277,False,55.8,270,,2019-10-04T13:30:17.327852Z,40,1,0,0,83428.jpg,0.3,0,0,Hanley,2.0,False,None,a,14,45,21.0,1,215597,402,253231,4635,0.0,0.2,Hanley,0
3,16,334,100,None,2,57127,0,0,1,-1,252.9,2,4,4.4,5.4,9,Teemu,6.4,35,9,140.7,278,False,431.4,1515,,2019-12-15T13:00:23.001357Z,66,0,0,0,57127.jpg,5.5,0,0,Pukki,17.0,False,None,a,14,45,725.0,93,3510509,39631,2895159,42441,1.0,14.1,Pukki,2
0,1,48,None,None,0,179587,0,0,-3,3,1.1,0,4,0.9,0.4,0,Dennis,1.4,2,1,6.8,279,False,44.2,37,,None,52,0,0,0,179587.jpg,1.7,0,0,Srbeny,0.0,False,None,a,14,45,25.0,12,4272,75,7016,102,0.3,2.3,Srbeny,0
0,6,301,100,100,2,20480,0,0,0,0,0.0,2,1,2.5,2.0,0,Tim,3.0,28,0,50.8,280,False,507.6,1350,,2019-10-27T20:00:16.930339Z,45,1,0,2,20480.jpg,3.5,0,59,Krul,2.2,False,None,a,14,45,0.0,52,147919,5272,98857,5878,0.7,11.6,Krul,2
0,2,46,None,None,0,18499,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Michael,0.0,6,0,6.5,281,False,65.0,158,,None,40,0,0,1,18499.jpg,5.5,0,7,McGovern,6.8,False,None,a,14,45,0.0,11,299684,7586,169816,7004,0.0,2.8,McGovern,0
0,0,20,100,100,0,37614,0,0,-3,3,48.5,0,3,0.1,-0.4,1,Mario,0.6,3,0,10.8,282,False,13.4,105,,2019-09-13T13:30:19.455889Z,62,0,0,0,37614.jpg,1.0,0,0,Vrancic,0.1,False,None,a,14,45,46.0,5,2712,99,12843,79,0.1,0.8,Vrancic,1
5,4,226,None,None,1,195546,0,0,0,0,598.0,1,3,1.5,1.0,5,Emiliano,2.0,30,0,116.1,283,False,352.0,1247,,None,60,0,0,0,195546.jpg,2.9,0,0,Buendía,0.8,False,None,a,14,45,210.0,49,183604,1746,182458,1409,0.3,8.2,Buendía,2
1,0,84,100,100,1,89470,0,0,-2,2,133.2,0,3,2.1,1.6,1,Onel,2.6,11,1,47.9,284,False,132.2,600,,2019-11-01T16:00:22.360282Z,53,0,0,0,89470.jpg,2.5,0,0,Hernández,0.1,False,None,a,14,45,216.0,25,4865,221,14243,371,0.5,4.7,Hernández,0
0,0,69,None,None,1,71738,-1,1,-4,4,150.0,0,3,-0.1,-0.6,1,Marco,0.4,22,0,44.8,285,False,80.0,827,,None,51,0,0,0,71738.jpg,1.5,0,0,Stiepermann,0.1,False,None,a,14,45,218.0,20,5720,31,10756,97,0.1,3.8,Stiepermann,3
1,0,200,100,100,2,78607,0,0,-1,1,224.2,0,3,1.9,1.4,2,Kenny,2.4,29,1,62.6,286,False,254.2,1278,,2019-11-20T13:00:15.181654Z,49,0,0,0,78607.jpg,2.2,0,0,McLean,0.2,False,None,a,14,45,149.0,36,10688,228,14278,326,0.5,7.3,McLean,4
2,5,208,100,100,2,193111,0,0,2,-2,270.9,1,3,3.9,3.4,1,Todd,4.4,27,4,95.6,287,False,296.8,1189,,2019-11-23T18:00:20.773249Z,47,0,0,0,193111.jpg,3.6,0,0,Cantwell,19.4,False,None,a,14,45,395.0,61,2636825,63413,1418969,50799,0.9,13.0,Cantwell,2
0,0,102,100,100,1,87396,0,0,-1,1,127.7,0,3,-0.5,-1.0,0,Moritz,0.0,16,0,28.8,288,False,106.8,683,,2019-09-13T13:30:19.474643Z,44,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,None,a,14,45,53.0,16,16285,212,24624,545,0.0,3.6,Leitner,1
1,3,156,100,100,2,18665,0,0,0,0,35.4,0,3,2.9,2.4,1,Alexander,3.4,13,1,26.3,289,False,173.8,773,,2019-11-29T13:30:22.939718Z,45,0,0,0,18665.jpg,2.7,0,0,Tettey,0.3,False,None,a,14,45,53.0,30,23714,3713,17395,1484,0.8,6.7,Tettey,2
0,0,131,100,100,2,90440,0,0,0,0,39.2,0,3,0.9,0.4,1,Tom,1.4,17,0,25.7,290,False,143.0,848,,2019-09-04T09:00:11.384947Z,45,0,0,0,90440.jpg,1.9,0,0,Trybull,0.7,False,None,a,14,45,73.0,21,45898,146,68062,739,0.3,4.7,Trybull,1
0,0,35,0,0,0,81048,0,0,-1,1,7.7,0,4,0.0,0.0,0,Josip,0.0,3,1,8.1,434,False,33.4,115,Hamstring injury - Expected back 11 Jan,2019-11-11T12:00:15.065845Z,54,0,0,0,81048.jpg,1.5,0,0,Drmic,0.1,False,None,i,14,45,42.0,12,4727,26,13737,123,0.0,2.2,Drmic,0
0,0,12,100,100,0,124165,0,0,-3,3,0.6,0,3,-0.5,-1.0,0,Patrick,0.0,2,0,0.5,435,False,4.4,24,,2019-09-13T13:30:19.697982Z,52,0,0,0,124165.jpg,1.0,0,0,Roberts,0.1,False,None,a,14,45,0.0,3,1373,18,6988,67,0.0,0.6,Roberts,0
0,0,6,100,100,0,28082,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Ralf,0.0,1,0,0.4,449,False,4.0,21,,2019-09-20T13:00:16.325481Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,None,a,14,45,0.0,1,4453,91,23970,246,0.0,0.2,Fahrmann,0
0,0,88,None,None,1,113564,0,0,-1,1,22.7,0,2,1.3,0.8,2,Sam,1.8,13,0,27.5,454,False,154.8,636,,None,44,0,0,0,113564.jpg,1.3,0,0,Byram,0.1,False,None,a,14,45,97.0,12,4838,124,8291,130,0.4,2.7,Byram,3
0,0,0,None,None,0,101061,-1,1,-1,1,0.0,0,2,-0.5,-1.0,0,Philip,0.0,0,0,0.0,484,False,0.0,0,,None,39,0,0,0,101061.jpg,0.0,0,0,Heise,0.7,False,None,a,14,45,0.0,0,31557,1625,37660,1096,0.0,0.0,Heise,0
0,0,120,100,100,1,128348,0,0,0,0,18.1,0,3,0.3,-0.2,0,Ibrahim,0.8,19,0,21.1,507,False,168.6,731,,2019-10-27T20:00:17.300870Z,45,0,0,0,128348.jpg,1.7,0,0,Amadou,0.1,False,None,a,14,45,24.0,17,10560,140,8547,275,0.2,3.8,Amadou,1
0,0,0,None,None,0,432735,0,0,-1,1,0.0,0,4,-0.5,-1.0,0,Adam,0.0,0,0,0.0,538,False,0.0,0,,None,44,0,0,0,432735.jpg,0.0,0,0,Idah,0.1,False,None,a,14,45,0.0,0,11328,576,7976,384,0.0,0.0,Idah,0
0,0,0,None,None,0,233849,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Archie,0.0,0,0,0.0,551,False,0.0,0,,None,40,0,0,0,233849.jpg,0.0,0,0,Mair,0.1,False,None,a,14,45,0.0,0,3833,339,1338,159,0.0,0.0,Mair,0
0,0,0,None,None,0,232667,0,0,0,0,0.0,0,2,-0.5,-1.0,0,Akin,0.0,0,0,0.0,552,False,0.0,0,,None,40,0,0,0,232667.jpg,0.0,0,0,Famewo,0.1,False,None,a,14,45,0.0,0,3824,205,2292,239,0.0,0.0,Famewo,0
3,9,196,100,100,3,178304,0,0,1,-1,104.2,1,4,4.2,4.7,2,Lys,4.2,5,5,63.5,70,False,234.8,651,,2019-12-08T16:00:13.029423Z,51,0,0,0,178304.jpg,4.1,0,0,Mousset,5.9,False,None,a,15,49,295.0,58,646776,24207,264914,47800,0.8,11.4,Mousset,0
2,5,325,None,None,6,63426,0,0,1,-1,265.2,1,2,3.6,4.1,6,Enda,3.6,16,1,76.1,291,False,321.4,1530,,None,51,0,0,0,63426.jpg,4.1,0,0,Stevens,2.7,False,None,a,15,49,174.0,69,239513,18346,98653,4998,0.7,13.5,Stevens,2
0,0,0,None,None,0,87121,0,0,-3,3,0.0,0,2,0.0,0.5,0,Kieron,0.0,0,0,0.0,292,False,0.0,0,,None,42,0,0,0,87121.jpg,0.0,0,0,Freeman,0.1,False,None,a,15,49,0.0,0,3042,234,8778,241,0.0,0.0,Freeman,0
1,4,295,None,None,6,146610,0,0,1,-1,109.1,1,2,2.2,2.7,6,Jack,2.2,16,0,59.3,293,False,320.4,1530,,None,46,0,0,0,146610.jpg,3.4,0,0,O'Connell,1.9,False,None,a,15,49,163.0,58,175550,9989,73670,3997,0.5,12.6,O'Connell,3
3,6,291,None,None,6,82691,1,-1,4,-4,203.5,1,2,5.2,5.7,6,George,5.2,16,2,66.8,294,True,324.0,1530,,None,49,0,0,0,82691.jpg,4.5,0,0,Baldock,8.9,False,None,a,15,49,140.0,77,638244,181789,78601,7998,1.1,16.0,Baldock,4
0,3,264,100,100,6,108416,0,0,0,0,7.4,0,2,1.8,2.3,6,John,1.8,13,0,34.3,295,False,271.0,1428,,2019-11-18T23:00:14.538560Z,45,0,0,0,108416.jpg,3.4,0,0,Egan,0.6,False,None,a,15,49,63.0,54,45094,6647,19741,1023,0.4,12.0,Egan,2
0,0,0,None,None,0,18832,0,0,0,0,0.0,0,2,0.0,0.5,0,Richard,0.0,0,0,0.0,296,False,0.0,0,,None,40,0,0,0,18832.jpg,0.0,0,0,Stearman,2.3,False,None,a,15,49,0.0,0,81081,1117,114324,3846,0.0,0.0,Stearman,0
3,12,333,None,None,6,153723,1,-1,12,-12,274.0,4,2,3.8,4.3,11,John,3.8,16,3,88.3,297,True,325.0,1498,,None,52,0,0,0,153723.jpg,5.2,0,0,Lundstram,49.4,False,None,a,15,49,282.0,89,3153855,134000,353843,5060,0.7,17.1,Lundstram,4
0,3,47,100,100,0,18867,0,0,-4,4,102.4,0,4,0.4,0.9,0,Billy,0.4,4,1,23.0,298,False,51.0,252,,2019-09-14T17:00:16.602437Z,56,0,0,0,18867.jpg,1.4,1,0,Sharp,0.3,False,None,a,15,49,78.0,13,50845,154,96619,443,0.1,2.3,Sharp,1
0,0,0,0,0,0,213280,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jake,0.0,0,0,0.0,299,False,0.0,0,Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,None,n,15,49,0.0,0,1662,11,12648,195,0.0,0.0,Eastwood,0
0,0,0,0,0,0,59614,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,300,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,None,n,15,49,0.0,0,222,11,5054,17,0.0,0.0,Duffy,0
1,7,281,0,100,5,47247,0,0,-1,1,391.6,3,3,0.0,7.1,15,John,6.6,12,4,99.0,301,False,343.2,1288,Suspended until 26 Dec,2019-12-14T17:00:24.844524Z,49,0,0,0,47247.jpg,3.9,0,0,Fleck,1.4,False,None,s,15,49,255.0,59,147650,14373,61476,16485,1.3,12.0,Fleck,5
1,1,253,None,None,6,79934,0,0,-1,1,365.9,0,3,2.0,2.5,2,Oliver,2.0,16,0,71.3,302,False,289.2,1405,,None,49,0,0,0,79934.jpg,2.4,0,0,Norwood,0.3,False,None,a,15,49,58.0,40,28898,1565,33462,1141,0.4,8.2,Norwood,4
2,3,78,100,100,4,27436,0,0,-1,1,143.6,0,4,2.4,2.9,5,David,2.4,9,0,71.9,303,False,167.6,979,,2019-09-26T10:00:12.518124Z,54,0,0,0,27436.jpg,2.4,0,0,McGoldrick,0.3,False,None,a,15,49,408.0,33,38127,1620,37934,1047,0.4,6.1,McGoldrick,1
0,2,272,None,None,6,40386,0,0,0,0,62.1,0,2,2.4,2.9,7,Chris,2.4,16,0,40.8,423,False,296.4,1470,,None,45,0,0,0,40386.jpg,3.1,0,0,Basham,0.6,False,None,a,15,49,47.0,53,45171,7678,16727,1093,0.5,11.8,Basham,3
0,0,9,None,None,0,74854,0,0,-1,1,0.0,0,1,0.2,0.7,0,Simon,0.2,3,0,0.8,436,False,7.8,90,,None,44,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,None,a,15,49,0.0,1,2906,155,4902,190,0.0,0.2,Moore,0
0,0,28,None,None,1,49083,0,0,-4,4,69.2,0,3,0.2,0.7,0,Luke,0.2,4,0,12.8,441,False,41.4,270,,None,51,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,None,a,15,49,17.0,10,2680,180,8393,170,0.0,2.0,Freeman,2
0,0,31,None,None,0,7645,0,0,-3,3,4.7,0,2,0.2,0.7,0,Phil,0.2,3,0,4.5,444,False,39.0,128,,None,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,None,a,15,49,2.0,4,13357,733,39140,1051,0.0,1.0,Jagielka,0
